"autoctr","Stockcode","C_Code","SpecCode","CountryRefNo","AlsoRef","Status","CurrentPresence","Freshwater","Brackish","Saltwater","Land","Comments","Abundance","RefAbundance","Importance","RefImportance","ExVesselPrice","Aquaculture","RefAquaculture","LiveExportOrg","LiveExport","RefLiveExport","Game","Bait","Regulations","RefRegulations","Threatened","CountrySubComp","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","TS","country"
77734,5759,"704",5484,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
77740,5760,"704",5485,33411,NA,"misidentification","absent",0,0,1,0,"Reported from Quang Ninh-Cat Ba, Nha Trang and Con Dao (Ref. 58534).  Outside the distributional range (Ref. 33411).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,14,2007-10-16,NA,NA,NA,"Viet Nam"
77756,5761,"704",5486,58534,NA,"native","present",0,0,1,0,"Known from Con Dao (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-14,NA,2007-08-14,NA,NA,NA,"Viet Nam"
77775,5762,"704",5487,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846), Quang Ninh-Cat Ba, Cu Lao Cham, Nha Trang, Cu Lao Cau, Con Dao, An Thoi and Spratly islands (Ref. 58534).","common (usually seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-14,NA,NA,NA,"Viet Nam"
77816,5771,"704",5493,36654,NA,"native","present",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,393,2000-11-28,NA,2000-11-28,NA,NA,NA,"Viet Nam"
77903,5777,"704",5498,58534,NA,"native","present",0,0,1,0,"Known from Quang Ninh-Cat Ba, Cu Lao Cham, Nha Trang, Cu Lao Cau, Con Dao and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
74977,5778,"704",5499,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cham (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
75003,5779,"704",5500,75973,NA,"misidentification","absent",0,0,1,0,"Outside distributional range; reports in the country refer to <i>B. dictynna</i> (Ref. 75973).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,14,2012-01-26,NA,NA,NA,"Viet Nam"
77932,5780,"704",5501,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cham, Nha Trang, Cu Lao Cau and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
78136,5781,"704",5502,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cau, Con Dao and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,"live food",34166,0,0,NA,NA,0,0,1472,2007-08-15,393,2007-12-31,NA,NA,NA,"Viet Nam"
78179,5792,"704",5503,114953,NA,"misidentification","absent",0,0,1,0,"Outside distributional range (Ref, 114953). Known from the Gulf of Tonkin and Coast of Central Vietnam; common (Ref. 9705); also from Quang Ninh-Cat Ba (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,22,1995-08-18,14,2023-01-19,NA,NA,NA,"Viet Nam"
78235,5796,"704",5507,9705,NA,"native","present",0,0,1,0,"Known from Gulf of Tonkin (Ref. 9705).  Also Ref. 6871.","abundant (always seen in some numbers)",9705,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,2,1994-06-30,1472,2006-11-07,NA,NA,NA,"Viet Nam"
78281,5801,"704",5512,44416,NA,"questionable","possible",0,1,0,0,"The identity of the species reported as <i>Elops saurus</i> by Mai 1978 (Ref. 48794) is not clear. Mai's figure shows the lower jaw slightly projecting anteriorly and, if this detail is accurate, this suggest that this species could be <i>E. machnata</i> (Ref. 44416).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,2003-09-19,2721,2022-08-09,NA,NA,NA,"Viet Nam"
78501,5815,"704",5526,86288,NA,"misidentification","absent",0,1,1,0,"Records mentioned from Ref. 2115, 12846; 58534, 83673 refer to <i>Acanthopagrus pacificus</i> (Ref. 86288).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,10,1993-07-05,14,2011-01-26,NA,NA,NA,"Viet Nam"
78563,5827,"704",5537,58534,NA,"native","present",0,0,1,0,"Known from Con Dao and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
78635,5829,"704",5539,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cham, Nha Trang, Con Dao, An Thoi and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
78658,5830,"704",5540,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cau, An Thoi and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
78676,5831,"704",5541,58534,NA,"native","present",0,0,1,0,"Known from An Thoi (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
78685,5832,"704",5542,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
78700,5833,"704",5543,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cham, Cu Lao Cau, Con Dao and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
77957,5834,"704",5544,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
77988,5835,"704",5545,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cham, Nha Trang, Con Dao, An Thoi and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
78023,5836,"704",5546,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cau and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,"live food",34166,0,0,NA,NA,0,0,1472,2007-08-15,393,2007-12-31,NA,NA,NA,"Viet Nam"
78051,5837,"704",5547,58534,NA,"native","present",0,0,1,0,"Known from the Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
78742,5838,"704",5548,46893,NA,"native","present",0,0,1,0,"Known from Quang Ninh-Cat Ba, Con Co, Cu Lao Cham, Nha Trang, Cu Lao Cau, Con Dao, An Thoi and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,"live food",34166,0,0,NA,NA,0,0,393,2003-07-03,393,2007-12-31,NA,NA,NA,"Viet Nam"
78782,5840,"704",5550,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cham, Con Dao, An Thoi and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
78822,5841,"704",5551,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cham, Nha Trang, Cu Lao Cau, Con Dao and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-16,NA,2007-08-16,NA,NA,NA,"Viet Nam"
78857,5843,"704",5553,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang, Cu Lao Cau and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-16,NA,2007-08-16,NA,NA,NA,"Viet Nam"
78884,5844,"704",5554,58534,NA,"native","present",0,0,1,0,"Known from the Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-16,NA,2007-08-16,NA,NA,NA,"Viet Nam"
79037,5847,"704",5557,46893,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846), Cu Lao Cham, Nha Trang, Cu Lao Cau, Con Dao and Spratly islands (Ref. 58534).","abundant (always seen in some numbers)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,393,2003-07-03,1472,2007-08-14,NA,NA,NA,"Viet Nam"
79070,5848,"704",5558,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cham, Nha Trang, Cu Lao Cau and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-14,NA,2007-08-14,NA,NA,NA,"Viet Nam"
79102,5849,"704",5559,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846) and Nha Trang (Ref. 58534).","scarce (very unlikely)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-14,NA,NA,NA,"Viet Nam"
79150,5851,"704",5561,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846), Nha Trang and Spratly islands (Ref. 58534).","abundant (always seen in some numbers)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-14,NA,NA,NA,"Viet Nam"
79184,5852,"704",5562,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846).","common (usually seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,NA,2006-11-16,NA,NA,NA,"Viet Nam"
79232,5854,"704",5565,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846), Quang Ninh-Cat Ba, Con Co, Cu Lao Cham, Nha Trang, Cu Lao Cau, Con Dao and Spratly islands (Ref. 58534).","abundant (always seen in some numbers)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-14,NA,NA,NA,"Viet Nam"
79278,5855,"704",5564,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846), Quang Ninh-Cat Ba, Cu Lao Cham, Nha Trang, Cu Lao Cau, Con Dao and Spratly islands (Ref. 58534).","common (usually seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-14,NA,NA,NA,"Viet Nam"
78076,5856,"704",5566,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846), Con Co, Cu Lao Cham, Nha Trang, Cu Lao Cau, Con Dao and Spratly islands (Ref. 58534).","abundant (always seen in some numbers)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-14,NA,NA,NA,"Viet Nam"
79313,5857,"704",5567,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cham, Nha Trang, Cu Lao Cau and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-14,NA,2007-08-14,NA,NA,NA,"Viet Nam"
79543,5859,"704",5569,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang, Cu Lao Cau and Con Dao (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-14,NA,2007-08-14,NA,NA,NA,"Viet Nam"
79563,5860,"704",5570,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846), Quang Ninh-Cat Ba, Con Co, Cu Lao Cham, Nha Trang, Cu Lao Cau, Con Dao and An Thoi (Ref. 58534).","abundant (always seen in some numbers)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-14,NA,NA,NA,"Viet Nam"
79583,5861,"704",5571,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846), Cu Lao Cham, Nha Trang, Cu Lao Cau and Spratly islands (Ref. 58534).","abundant (always seen in some numbers)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,113,2006-11-21,1472,2007-08-14,NA,NA,NA,"Viet Nam"
79627,5863,"704",5573,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846), Cu Lao Cham, Nha Trang, Cu Lao Cau and Spratly islands (Ref. 58534).","common (usually seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-14,NA,NA,NA,"Viet Nam"
79652,5864,"704",5574,12846,NA,"questionable","possible",0,0,1,0,"Known from central Vietnam (Ref. 12846).  Outside distributional range, occurrence needs verification.","common (usually seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,NA,2006-11-16,NA,NA,NA,"Viet Nam"
79680,5865,"704",5575,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846) and Spratly islands (Ref. 58534).","scarce (very unlikely)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-14,NA,NA,NA,"Viet Nam"
79704,5866,"704",5576,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846), Quang Ninh-Cat Ba, Hon Me, Con Co, Cu Lao Cham, Nha Trang, Cu Lao Cau, Con Dao and Spratly islands (Ref. 58534).","scarce (very unlikely)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-14,NA,NA,NA,"Viet Nam"
79711,5867,"704",5577,58534,NA,"native","present",0,0,1,0,"Known from the Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-14,NA,2007-08-14,NA,NA,NA,"Viet Nam"
80328,5886,"704",5594,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cham and Con Dao (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
80384,5888,"704",5596,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
80950,5910,"704",5616,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
81427,5928,"704",5634,58534,NA,"native","present",0,0,1,0,"Known from Quang Ninh-Cat Ba, Nha Trang, Cu Lao Cau, An Thoi and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
79748,5868,"704",5578,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846), Cu Lao Cham, Nha Trang and Cu Lao Cau (Ref. 58534).","abundant (always seen in some numbers)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-09-18,NA,NA,NA,"Viet Nam"
79797,5869,"704",5579,12846,NA,"questionable","possible",0,0,1,0,"Known from central Vietnam (Ref. 12846), Con Co, Cu Lao Cham, Nha Trang, Cu Lao Cau, Con Dao and Spratly islands (Ref. 58534).  Outside distributional range, occurrence needs verification.","abundant (always seen in some numbers)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-14,NA,NA,NA,"Viet Nam"
79830,5870,"704",5580,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cham, Nha Trang and Cu Lao Cau (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-14,NA,2007-08-14,NA,NA,NA,"Viet Nam"
79867,5871,"704",5581,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846), Cu Lao Cham and Nha Trang (Ref. 58534).","abundant (always seen in some numbers)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-14,NA,NA,NA,"Viet Nam"
79916,5872,"704",5582,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846), Cu Lao Cham and Spratly islands (Ref. 58534).","abundant (always seen in some numbers)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-14,NA,NA,NA,"Viet Nam"
79941,5873,"704",5583,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846), Cu Lao Cham, Cu Lao Cau and Con Dao (Ref. 58534).","occasional (usually not seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-14,NA,NA,NA,"Viet Nam"
79982,5874,"704",5584,58534,NA,"native","present",0,0,1,0,"Known from the Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-14,NA,2007-08-14,NA,NA,NA,"Viet Nam"
80025,5875,"704",5585,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846), Nha Trang and Spratly islands (Ref. 58534).","occasional (usually not seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-14,NA,NA,NA,"Viet Nam"
80125,5878,"704",5588,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846), Cu Lao Cham, Nha Trang, Cu Lao Cau, An Thoi and Spratly islands (Ref. 58534).  Also Ref. 4859.","abundant (always seen in some numbers)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,21,1994-03-30,1472,2007-08-14,NA,NA,NA,"Viet Nam"
80168,5879,"704",5589,46893,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846), Cu Lao Cham, Nha Trang, Cu Lao Cau and Spratly islands (Ref. 58534).","abundant (always seen in some numbers)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,393,2003-07-03,1472,2007-08-14,NA,NA,NA,"Viet Nam"
80227,5880,"704",5590,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846), Nha Trang and Spratly islands (Ref. 58534).  Also Ref. 4859.","common (usually seen)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,21,1994-03-30,1472,2007-08-14,NA,NA,NA,"Viet Nam"
80264,5881,"704",5591,12846,NA,"native","present",0,0,1,0,"Known from central Vietnam (Ref. 12846), Cu Lao Cham, Nha Trang, Cu Lao Cau and Spratly islands (Ref. 58534).","abundant (always seen in some numbers)",12846,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2006-11-16,1472,2007-08-14,NA,NA,NA,"Viet Nam"
80292,5882,"704",5592,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cham, Nha Trang, Cu Lao Cau and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-14,NA,2007-08-14,NA,NA,NA,"Viet Nam"
80406,5889,"704",5597,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
80441,5890,"704",5598,58534,NA,"native","present",0,0,1,0,"Known from Quang Ninh-Cat Ba, Con Co, Cu Lao Cham, Nha Trang, Cu Lao Cau, Con Dao, An Thoi and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
80475,5891,"704",5599,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang, An Thoi and Spratly islands (Ref. 58534)",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
80515,5892,"704",5600,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang, Con Dao, An Thoi and Spratly islands (Ref. 58534) and Thanh Pho-Ho Chi Minh (Ref. 117607).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,14,2020-07-30,NA,NA,NA,"Viet Nam"
80542,5893,"704",5601,58534,NA,"native","present",0,0,1,0,"Known from the Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,14,2011-06-10,NA,NA,NA,"Viet Nam"
80572,5894,"704",5602,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang, Cu Lao Cau, An Thoi and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
80614,5895,"704",5603,46893,NA,"native","present",0,0,1,0,"Known from Cu Lao Cham, Nha Trang, Cu Lao Cau, Con Dao, An Thoi and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,"live food",34166,0,0,NA,NA,0,0,393,2003-07-03,393,2007-12-31,NA,NA,NA,"Viet Nam"
80661,5896,"704",5604,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cham and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,"live food",34166,0,0,NA,NA,0,0,1472,2007-08-15,393,2007-12-31,NA,NA,NA,"Viet Nam"
80698,5897,"704",5605,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
80738,5898,"704",5606,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang, Con Dao, An Thoi and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
79386,5902,"704",5610,58534,NA,"native","present",0,0,1,0,"Known from the Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
80907,5906,"704",5614,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang and An Thoi (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
81003,5911,"704",5617,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cham and Spratly islands (Ref. 58534).  Museum: Nha Trang Bay, CAS 204003; entrance to Nha Trang Bay, CAS 73537 (Ref. 33410).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,2000-02-18,1472,2007-08-15,NA,NA,NA,"Viet Nam"
81049,5912,"704",5618,58534,NA,"native","present",0,0,1,0,"Known from the Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
81092,5914,"704",5620,130185,NA,"misidentification","absent",0,0,1,0,"Probably a misidentification for <i>Pterogogus turdus</i> (Ref. 130185).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,2648,2025-01-08,NA,NA,NA,"Viet Nam"
81157,5917,"704",5623,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
81252,5919,"704",5625,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang and Spratly islands (Ref. 58534).  Museum:  MNHN 1965-235 (Ref. 33411).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,14,2000-03-06,1472,2007-08-15,NA,NA,NA,"Viet Nam"
81292,5920,"704",5626,58534,NA,"native","present",0,0,1,0,"Known from Con Co, Cu Lao Cham, Nha Trang, Cu Lao Cau, Con Dao and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-09-19,NA,2007-09-19,NA,NA,NA,"Viet Nam"
81316,5921,"704",5627,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cham, Nha Trang and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
79414,5924,"704",5630,58534,NA,"native","present",0,0,1,0,"Known from Quang Ninh-Cat Ba, Cu Lao Cham, Nha Trang, Cu Lao Cau, Con Dao, An Thoi and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
81350,5925,"704",5631,58534,NA,"native","present",0,0,1,0,"Known from Cu Lao Cham, Nha Trang, Cu Lao Cau, Con Dao, An Thoi and Spratly islands (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
81370,5926,"704",5632,58534,NA,"native","present",0,0,1,0,"Known from Nha Trang (Ref. 58534).",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,1472,2007-08-15,NA,2007-08-15,NA,NA,NA,"Viet Nam"
